player_name,equipe,positions,isomap_1,isomap_2,isomap_3,isomap_4,isomap_5,isomap_6,cluster
Jordan Lefort,Angers,DF,-14.933259094975275,-4.580006560276111,1.4600089502471452,5.641093896438821,-1.1556838962975675,1.5029913059277948,0
Andrey Santos,Strasbourg,MF,-4.728829879899386,-1.2692739440306258,0.1618665244450035,-4.0607609384803744,5.991786345905074,2.9020682406224534,0
Valentin Atangana Edoa,Reims,MF,-0.1031668366366216,-7.535313837867261,0.1939941075135058,-1.884261237010177,0.3521967551088274,-0.770226807371991,0
Himad Abdelli,Angers,"MF,FW",1.4932055425146118,6.623596907962277,-0.6505879257508255,-0.6224940560869623,0.2930214681772763,-1.7906257189692172,0
Mason Greenwood,Marseille,"FW,MF",14.9275706644495,7.383609095261336,6.424727216136899,5.303783359571489,-2.771237750448069,-3.1823245868374483,0
Zuriko Davitashvili,Saint,"FW,MF",15.642957737497218,1.91318946270653,-2.60696519327269,6.37405430277377,2.452993467680552,-1.6332089738194,0
Gautier Lloris,Le Havre,DF,-11.942905322841952,-6.776843726381448,0.2429011665063956,2.28979028206223,4.550596279941224,-4.229657637341641,0
Matthis Abline,Nantes,FW,18.453590877803013,-6.541680452189936,1.6456476824145556,0.4276043559788903,-0.7976623578111093,-0.9512923139011806,0
Bafodé Diakité,Lille,DF,-16.250805984727517,-0.9437251909829626,8.812612401438754,1.4276161736692117,-4.734654673329706,0.4862455376941748,0
Adrien Truffert,Rennes,"DF,MF",0.5124650787853967,5.9203786222537484,-6.65326749181038,1.8407413733652012,-4.716933712105942,1.6035798690914655,0
Moussa Niakhate,Lyon,DF,-14.738871487677368,-1.8181705387689624,5.099096723348693,1.0405933172037811,-3.611242121776946,-0.4835715198032473,0
Guela Doué,Strasbourg,DF,-10.790535315281844,2.374268429543425,-0.7232149718099912,-1.461163732092338,-2.5274497472765787,-2.347642403070044,0
Alexsandro Ribeiro,Lille,DF,-17.1889297587646,2.5685342405723333,7.653446903519115,0.960498551307172,-5.670174321786251,0.500045274395472,0
Cristian Cásseres Jr.,Toulouse,MF,-2.2012835747844006,1.816977231964051,-6.979551711549685,-3.969817804945284,6.654982975023859,5.9061470172441455,2
Benjamin André,Lille,MF,-7.86134923401176,3.2860790505408937,2.516333888162229,-6.253082195809961,5.425690972268739,2.72926157530083,0
Gaëtan Perrin,Auxerre,"MF,FW",13.973732901552689,13.884317795099712,-7.253562202694929,5.779474707327345,1.5232185838744283,5.5908795085875935,0
Junya Ito,Reims,"FW,MF",10.761788785417188,10.119089844271569,-8.922691789130083,5.210146113352656,0.1725305811675671,-0.6056708408335183,0
Aron Dønnum,Toulouse,"DF,MF",2.7637545075925507,7.156615636992937,-7.210584101946904,2.4940011676928444,-0.6736891181383964,1.5298944352471846,0
Kenny Lala,Brest,DF,-8.073800904179146,7.345334356722353,-4.765371769682515,1.3092878164033948,-2.174709761163202,6.22609872639289,0
Florent Hanin,Angers,DF,-6.315783381498505,3.033509665436859,-7.199211527042518,0.4634958631252229,-5.027182664008797,2.1272099313583874,0
Pierre Højbjerg,Marseille,MF,-15.853945238604728,13.895065966281276,7.620518071409248,-6.686157862450206,1.2924538150973046,0.022604472754137,0
Mahdi Camara,Brest,"MF,FW",3.678219524841335,-1.2198372719515898,0.009487306538511,-2.608439816586195,2.83873437846436,-1.6149300982247232,0
Keito Nakamura,Reims,"FW,MF",14.39885927710868,-2.2305074386664723,1.1225811225204638,0.4324789446255343,0.5060126510479778,-3.16783139405244,0
Jubal,Auxerre,DF,-14.945042785523508,-8.5250451048153,-1.1648644397359802,6.398045210248594,-0.2868608874054987,-0.5468824742788799,0
Ismaël Doukouré,Strasbourg,"DF,MF",-10.414655505260829,-5.2358259984051765,7.454430017979778,0.8257628185164025,0.0384651081172411,-0.2566202514923359,0
Léo Pétrot,Saint,DF,-7.374975655003215,-3.918341097522324,-6.976543855463347,0.8424394710382853,-3.49278431491678,-2.394515055647193,0
Jean-Charles Castelletto,Nantes,"DF,MF",-14.695844040044692,-6.28978422562097,2.570948441893877,4.134139058789384,-0.687329884713443,0.4203422544334413,0
Adrien Thomasson,Lens,MF,0.9785451602777064,5.734729629299968,-0.1561126333049679,-6.18305546787941,5.988526564007932,-0.561342470558334,0
Luis Henrique,Marseille,"DF,FW",7.302987394834827,5.7153522918246855,-0.1359891666265146,4.434872100770119,-6.262365773313784,-3.210490857272486,0
Moses Simon,Nantes,"FW,MF",18.556986689417453,6.736281660529151,-4.264565199248153,5.046941002051232,-3.4497768124003523,0.826222809059739,0
Charlie Cresswell,Toulouse,DF,-13.982439468574029,-6.520348846391079,3.400577043687343,4.890059418015387,2.4011222752690995,1.4227629729264086,0
Arnaud Kalimuendo,Rennes,"FW,MF",15.715691183518144,-5.262202938670781,5.037792535594446,1.9476689416884776,-4.463862851052678,1.8224201704615304,0
Pierre Ekwah Elimby,Saint,MF,-7.762000829348114,-1.7628666572299718,-1.2402700826200943,0.0767707247015176,4.1422564516213605,1.0229582827141006,0
Diego Moreira,Strasbourg,"DF,MF",6.976537539286711,6.221504067431063,-2.817092078614615,-0.2014484264004623,-4.540951351424766,-4.321733136322471,0
Evann Guessand,Nice,"FW,MF",16.342211823341888,-0.5651659495633199,2.852480137246286,0.8485774904293819,3.771296245866122,-4.68145943183773,0
Jonathan David,Lille,FW,15.219682430299793,-4.573850533059565,4.796791154113699,0.8354858726397205,-1.055794162077064,1.0800590384075086,0
Facundo Medina,Lens,DF,-11.013542568417302,6.119138858570151,2.6995086783885864,2.979379420742125,-0.3575665600510911,0.8770697914030813,0
Sergio Akieme,Reims,DF,-0.8901269631546541,-2.873821811327917,-5.398505511621876,4.319324369668269,-4.6359109268961705,0.8296560390569141,0
Dilane Bakwa,Strasbourg,"MF,DF",12.90071973135538,10.916340275744624,-4.713967082211573,7.481901247638209,0.7536201287498168,-2.1724393930416155,0
Mark McKenzie,Toulouse,DF,-8.509267647044778,-4.381074092754819,2.7613858316718223,3.454893484104305,1.7330129916743422,2.2063434793797354,0
Ludovic Ajorque,Brest,FW,16.40018042875686,-13.628543541787572,0.3264641375115287,-1.0192812517658116,-1.0702072484842382,2.00114342259094,0
Clément Akpa,Auxerre,DF,-10.506746209037397,-5.57592605916099,-0.8689109478823828,0.7631352534450884,0.2823425656669394,-2.600905939843458,0
Adrien Rabiot,Marseille,MF,2.451844475470213,6.314778049374628,6.97470987296934,-3.1977715837624783,-1.691221983017515,-0.6968343860021994,0
Loïc Nego,Le Havre,"DF,FW",-4.345588749553998,-1.1917484428907577,-4.917954806248739,-1.33853893023603,-4.203980301739112,3.5610308449272616,0
Michael Amir Murillo,Marseille,DF,-9.318364287860868,6.341567564879206,5.069797287575362,-0.3033684758154136,-3.484390002387612,0.6127070604308912,0
Hicham Boudaoui,Nice,MF,1.672889957391539,2.0921725217616007,0.5462827571137263,-5.991101531516167,4.5587260933231954,-0.3303307071799206,0
Brendan Chardonnet,Brest,DF,-14.449515668349813,-7.235429143843604,2.4608300575212736,6.112268588416461,2.4537143324245947,1.0048842720136777,0
Maghnes Akliouche,Monaco,"FW,MF",11.9254431081252,11.600118836702752,5.232122437227117,-2.858135553740543,0.6159856892208301,-6.643354623759204,0
Vincent Sierro,Toulouse,MF,-2.3087020927597086,2.938327663452135,0.778672256318061,5.690126325724149,4.133403076221453,3.5875410546250754,0
Thilo Kehrer,Monaco,DF,-13.99600304064458,-0.6014835492854017,7.419236037447355,1.2967651830230509,-1.416271310123074,-0.6573636545831616,0
Clinton Mata,Lyon,DF,-13.078185638835931,0.8905299281399086,2.802063895590158,0.2612612524011324,-3.024019369906081,-1.646814626320235,0
Mamadou Sarr,Strasbourg,DF,-15.169870596122804,-4.1165048856676885,5.622805608262341,4.2099965932800325,-1.6396128045106149,2.10101372615426,0
Téji Savanier,Montpellier,MF,2.507464988445051,11.915558033465958,-7.705863995879032,10.704696658353502,8.812754021372827,7.662510405239453,2
Lorenz Assignon,Rennes,"DF,MF",2.9295719649685608,5.887457771994031,-3.553026127957422,-0.307008794797862,-4.773450442658429,-2.678023212749597,0
Habib Diarra,Strasbourg,"MF,FW",5.384920476795165,-0.8404939090645199,0.8016103698508482,2.323469387314437,-1.8437279666675168,0.5638019740239165,0
Pedro Chirivella,Nantes,MF,-8.80345863754054,2.027626015064633,0.4746020157331304,2.1408905943074314,3.9750941794637034,1.1757553348729408,0
Elisha Owusu,Auxerre,MF,-2.853757766075004,-7.380264594576231,-1.8713092385938488,-3.607228039952116,4.815190654870137,1.1993403873921058,0
Yann Gboho,Toulouse,"MF,FW",15.09080548885329,1.9284603926194628,-0.2485889079377738,2.6784134562047357,0.8097831542395608,-5.650012448886138,0
Corentin Tolisso,Lyon,MF,-5.083455447038501,8.44738597060133,5.252446412742075,-5.086132690345788,2.495531911682342,1.530074606810392,0
Abdoulaye Touré,Le Havre,MF,-2.765638740699492,-4.012315039891347,-4.629742394621414,1.6186580969365587,5.567035891694945,1.2090119952320162,0
Hugo Magnetti,Brest,MF,-3.4540420831885577,-3.385085503520561,-0.7007263358630871,-0.1666807091012949,2.334862088042693,-0.9405909806930316,0
Etienne Youte Kinkoue,Le Havre,DF,-17.35394674299482,-9.072060286256264,2.85778264659371,4.564009559103796,-0.6471408846517318,-2.187603704113461,0
Douglas,Nantes,MF,-3.7363987281128663,-2.8240989427016103,0.0572114811410258,-2.085990449218481,6.574613764073101,-0.82698381870639,0
Mickael Nade,Saint,DF,-15.06350478523662,-7.038557120131728,-0.2055686081645621,3.652735164599668,1.0058916652761878,0.1887380373578809,0
Jonathan Clauss,Nice,"DF,MF",1.5722668178743056,12.582821910512582,-7.543298642747085,7.295932176013115,4.658670678117567,9.812684090553905,2
Lassine Sinayoko,Auxerre,"FW,MF",15.491222332195353,-2.0678642361454624,1.4569686723315278,2.730341791452406,1.4327564587767412,-2.035903931605206,0
Ludovic Blas,Rennes,"MF,FW",14.583959894011386,10.991932073490656,-4.545391393476447,4.740457744124703,3.592334112725614,2.0067587583565003,0
Emanuel Emegha,Strasbourg,FW,19.095419838264306,-11.544719017183729,5.328686786109479,1.8125965671470248,-3.24741704004127,3.15787511749028,0
Gideon Mensah,Auxerre,DF,-4.4244860701707545,5.010116455617127,-6.241514204389186,-1.9511816703807008,-6.001828545228496,-2.4946061837688465,0
Leonardo Balerdi,Marseille,DF,-20.31969085847802,7.000806851764367,9.189492334842068,-0.223944983652088,-5.452314225114487,-1.1072719321722233,0
Takumi Minamino,Monaco,"MF,FW",12.28312679956056,1.1612432082415325,6.198516236748088,-6.040719059997908,-0.0076721748385946,2.141188278616835,0
Andy Diouf,Lens,MF,6.876832144533992,2.6106580085922464,1.279576090370618,-2.192573077501246,1.0077845672047394,-1.3695579276906904,0
Moïse Bombito,Nice,DF,-15.505970680602328,-4.368907299922655,4.509351351557324,3.876178226310101,-1.67961709648728,1.624670990329126,0
Cédric Kipré,Reims,DF,-15.396003976960992,-4.7009446950874905,3.443632374289012,5.358769062771526,-0.6206416510989043,1.429619556248941,0
Bradley Barcola,Paris S,FW,15.824953937880514,11.494288171584058,9.333527967152332,1.249129881441637,-6.179254216973515,-6.028766671276918,0
Kelvin Amian,Nantes,DF,-4.672312324228109,-4.053929190706924,-4.841896809834904,1.3716433497265936,-4.475498194380654,1.0476053975019708,0
Gabriel Suazo,Toulouse,DF,-1.0615169944604443,8.993117022097469,-6.808932961658636,-0.1518833376838475,-0.9263690806984588,4.259548975825606,0
Denis Zakaria,Monaco,MF,-2.977900873146097,1.0274866754257064,5.216253226148871,-1.2825956845438613,4.117911575584673,-1.469576939355741,0
Modibo Sagnan,Montpellier,DF,-10.288926835243927,-8.778690762983771,-2.2729164117576444,0.7882280055612054,6.428191366499264,-4.377718788303874,0
Willian Pacho,Paris S,DF,-16.97858865198122,-0.1773281664042005,9.811727602851311,1.5439544384912984,-3.776191624931144,0.621952768696356,0
Dennis Appiah,Saint,DF,-5.576030067198342,1.0121459550691816,-9.596835933840715,-3.581437793492896,-4.673051350923656,0.5034186883922235,0
Ki-Jana Hoever,Auxerre,DF,0.188184256880546,2.8496592973762627,-5.647764926996467,-1.6522700328493696,-5.588266762225837,-0.9106235818450944,0
Jonathan Gradit,Lens,DF,-9.612684559842766,-2.0273869617122933,2.9515655047594587,3.2932696804640127,1.3899813660675175,3.1564485631444184,0
Sebastian Nanasi,Strasbourg,"MF,FW",8.757396471163164,4.0945403147005495,1.2064807985551114,7.6286642061753245,0.4999123600031682,6.436270314787299,0
Djibril Sidibé,Toulouse,DF,-8.914449626466268,3.644200719115504,-3.624871675538412,-0.0068501406203635,-0.3770943737956506,1.5357971548480132,0
Yassine Kechta,Le Havre,"MF,FW",2.3941449733885305,-4.868099518088654,-3.67408317181691,-3.593070914076851,3.475760068921895,-0.4294256544384168,0
Wilfried Singo,Monaco,DF,-14.796507161275306,-0.3855295498111984,5.337966247331988,0.9138315206765436,-2.6422811293276176,0.6501266899683151,0
Hamed Junior Traorè,Auxerre,MF,14.634377049499944,0.5383636333582,0.1256430536544389,1.832290903665052,4.4898476215632,-3.8038724861551674,0
Azor Matusiwa,Rennes,MF,-6.064944978455198,-1.6566103213688834,0.3006434187865022,-3.790399957903327,6.097211500654887,1.5932677406269031,0
Achraf Hakimi,Paris S,DF,-4.824817953223005,16.770820406657997,7.186618453927978,-4.160423528429644,-2.240015598959032,-0.839323602428803,0
Vanderson,Monaco,DF,-4.358714641930497,8.11240170200699,-3.981849117634932,-6.956731250587231,-4.042194473273796,4.266439105105371,0
Lamine Camara,Monaco,MF,-0.957724957759205,12.655851367913614,-6.886688781103003,1.4333766757449558,12.120553381893046,8.02217291251278,2
Alexandre Lacazette,Lyon,FW,18.98424231777537,-6.743490857001513,9.280909385212995,-2.559738469475658,-3.3867959223122286,4.5517483252464,0
Nicolas Cozza,Nantes,"DF,MF",-2.9846496294683065,-6.703318214801487,-5.920235512725859,0.1344679927320187,-3.773857981574772,3.223544666537675,0
Warren Zaïre-Emery,Paris S,"MF,DF",-7.668986151161762,7.452336846440975,7.115369349023907,-7.219395963988314,-1.395099444415586,-0.1836039933583772,0
Johann Lepenant,Nantes,MF,0.8131887112278214,-4.471096644673494,-4.133525240031786,-5.139992745782759,3.469129986630027,-1.0166506383633698,0
Carlens Arcus,Angers,DF,-5.049044377921797,-1.770666468222284,-5.431071770166367,-1.1179900688970177,-4.52783199687798,1.24319656466734,0
Vitinha,Paris S,MF,-15.57042173568518,19.99443796711971,8.928785828513634,-2.44621481084617,3.65411687473542,-1.3567503625923494,0
Rayan Cherki,Lyon,"FW,MF",15.846444125165412,21.015940263285323,0.379633879371474,6.75070082877853,6.273630183907261,-2.633314649763498,0
Geoffrey Kondogbia,Marseille,"DF,MF",-16.250323324637044,3.055694493733544,7.307693021725977,-1.5339350918011665,-2.9305598746290538,0.3404995973571711,0
Nicolas Pallois,Nantes,DF,-11.022755532450102,-8.701281898380392,-1.838145752884764,0.1097799515794065,5.531722580313232,-3.590330194089879,0
Dylan Batubinsika,Saint,DF,-15.779180632222571,-8.74305546909206,1.2577017577846483,6.413207868797232,2.8435404546989766,-2.1221754274705518,0
Lucas Beraldo,Paris S,DF,-19.981295470017635,6.593242640172428,8.55475922209539,-1.5866602153633202,-4.790205542449304,-1.6221704303205953,0
Nemanja Matić,Lyon,MF,-10.060400585052282,4.385907383169608,2.527587421959509,-0.4723829262604402,3.1251279193232264,0.4639141815450188,0
Josué Casimir,Le Havre,"FW,MF",12.961477400649867,-3.340366229330383,-2.52731728068015,-0.4539901469863232,2.769169085825731,-3.001617737118436,0
Ainsley Maitland-Niles,Lyon,DF,-6.09219578604331,7.686734160494176,-1.40807625413076,-6.40043262104215,-3.510439896922701,4.3389447595075,0
Aurélio Buta,Reims,DF,-3.723983485380119,-1.1740361040923777,-3.339474067188701,-0.7611116212460356,-3.5367910780121594,-0.2744946599625457,0
Dante,Nice,DF,-14.63180698327853,0.203161808368678,5.9500487581996495,1.5620480779907455,-2.7641208959310704,1.6123178939943914,0
Jean-Eudes Aholou,Angers,MF,-0.546329760829365,-7.203987104599147,-2.181019505893445,-5.382335114983907,3.767460619235971,1.4307796852139347,0
Sinaly Diomande,Auxerre,DF,-10.03989402427266,-8.738244679848666,-0.3021604209542577,0.8361057455401644,8.315385992536228,-4.21473921043649,0
Melvin Bard,Nice,"DF,MF",-3.739396682184162,7.183693293211419,-1.435417554962832,-1.0117275818049432,-7.606895630898849,-1.5734024927989485,0
Youssouf Ndayishimiye,Nice,DF,-14.086924899155624,-1.1697244237093034,6.233474719575589,0.1711130433797072,-0.3665657648195781,-1.8679429082985688,0
Caio Henrique Oliveira Silva,Monaco,DF,-4.015130699190524,11.91739340321586,-2.977779625429796,4.748585237209308,-2.561865140150616,2.406393039321561,0
Thomas Meunier,Lille,DF,-7.584656724769917,8.268215958020972,1.6321664111387473,-1.2310441636098262,-5.640711853589894,1.387006486119697,0
Fabián Ruiz Peña,Paris S,MF,-5.247139066031648,13.59763671434678,9.221996924078429,-3.792074401577518,1.8120511332838347,1.255558641222757,0
Issa Soumaré,Le Havre,"FW,MF",15.905497407506983,-3.9790217574885727,-0.8252206193337631,0.13951743964066,4.1765973819316775,-0.7735832654475728,0
Nicolás Tagliafico,Lyon,DF,-5.405379489732371,1.5950976668208454,3.0232336781957065,-5.146536321633598,-2.0584744973341054,1.0429331689813115,0
Zakaria Aboukhlal,Toulouse,"MF,FW",19.2745118262307,-7.45376448225317,5.374979350581255,-0.6312639006984148,-1.6071342693746131,3.407298127203525,0
Enzo Tchato,Montpellier,DF,-5.273466625086523,-0.9546652929377496,-8.393719582983907,0.3683441188289614,-5.926080674166458,0.7053329526778063,0
Farid El Melali,Angers,FW,18.252493938460336,3.645497504098513,-5.918224524550587,4.363763328021154,0.9925648963438952,0.1679041980083307,0
Joris Chotard,Montpellier,MF,-5.131857101954476,-5.9718063732638536,-4.719565643872332,1.7162674577356214,3.0179940956366704,0.7386400549729033,0
Lucas Stassin,Saint,FW,15.684685761487009,-5.535046904994595,1.9839125484597424,-1.0595998286003825,1.3696409460615218,-0.9236705624515726,0
João Neves,Paris S,"MF,DF",-5.601096186127751,13.196349256203936,5.482876701347146,-9.054711692981332,3.088793910939659,1.8687586088089383,0
Breel Embolo,Monaco,"FW,MF",19.269614611179097,-3.5291884651075534,8.178760329822579,-3.1570559734525663,-1.616986749592975,3.5716771495736634,0
Gaëtan Laborde,Nice,FW,16.38142587752318,-5.6874112897681215,5.056944809184146,-1.7659395268256282,0.3382828029935117,2.779116632867152,0
Deiver Machado,Lens,"DF,MF",1.931862509651788,1.849546092402712,-5.539634447864988,0.6687647095401549,-6.476596674175713,-1.0712551038458302,0
Becir Omeragic,Montpellier,DF,-13.924213494199742,-9.037207495412623,-2.1442671566036244,5.27779976090329,0.6279622579023381,-2.884235137452797,0
Florian Sotoca,Lens,"FW,MF",5.8333626261805085,1.6688840285289883,1.3574038970442135,-1.149074858224725,-3.969694852383528,5.432327847372307,0
Haris Belkebla,Angers,MF,-6.295191743928871,-5.850569403981493,-1.9048089988307144,-3.792617286136896,-0.2796401385662917,0.3754179572826923,0
Gabriel Gudmundsson,Lille,DF,-2.085152796572447,4.722833071118332,-1.5159126111852763,0.1404058346339438,-7.892962379491555,-1.2718090499735073,0
Félix Lemaréchal,Strasbourg,"MF,FW",6.389455469291736,-0.7792526422114271,0.7564668454869109,-0.7202659209756486,2.752665152566956,-1.8069048130964904,0
Pablo Rosario,Nice,"MF,DF",-1.370793171057118,-6.015974541437178,2.977864368486536,2.1191174828178987,2.6586380180033853,2.277378057266633,0
Jordan Ferri,Montpellier,MF,-10.089077220925018,1.0006740948944424,-0.9725967881038536,0.7694280419883263,5.3993760591266,-0.1677994159593464,0
Benjamin Bouchouari,Saint,MF,-2.6622286975400327,0.1639317279726624,-0.4580561795482021,-5.099751194024984,1.3962350218905213,-3.713553240610887,0
Hákon Arnar Haraldsson,Lille,"MF,FW",6.524071425877301,8.925974071658784,-0.9093333796784312,5.032034115729037,4.332792348969728,-1.4739913323405942,0
Jim Allevinah,Angers,FW,13.489235840161074,-5.438790179447775,-0.1899037537172194,-0.1318803680023763,1.5290651412592202,-0.5281125288017113,0
Eliesse Ben Seghir,Monaco,"MF,FW",12.064259186461726,13.864740274596016,2.1989740294925726,1.6170311261856911,-0.2289938909750715,-4.321360622538262,0
Aïssa Mandi,Lille,DF,-13.154841673433918,0.4360780006438924,3.5118694981336613,2.032435550628416,-0.2156596591532094,0.8832856512535966,0
Ousmane Dembélé,Paris S,FW,21.02950881495839,17.531834355889586,5.1977889122688525,6.975585960704104,4.496663248939236,-5.673273924490413,0
Désiré Doué,Paris S,"FW,MF",11.713028673279078,19.827406169923083,6.5216187617325385,0.1100007121657767,-1.9759413538503223,-9.284283901554222,0
Marquinhos,Paris S,DF,-20.837466113409555,10.664839886519111,12.39711601708153,-1.1575436148462064,-0.388013513805791,-3.1740062994033296,0
Abdoulaye Niakhate Ndiaye,Brest,DF,-14.701710912505018,-7.506250509403101,3.082009899529328,5.587248978397236,2.841998020874357,1.0627967064708788,0
Joseph Okumu,Reims,DF,-17.598451783752136,-3.1692515674405093,2.7805389634462503,5.534206072614935,-1.2890116633245752,1.045405672835704,0
Marshall Munetsi,Reims,MF,8.005540007872366,-8.977987727942217,-1.8198338598920127,-1.737197375466273,1.863020289305156,2.6275627167654707,0
Rabby Nzingoula,Montpellier,MF,-0.1837727879888976,-4.820508322190081,-6.784786770488309,-7.180597915014968,5.465003015569369,-1.7919176766928298,0
Hans Hateboer,Rennes,DF,-10.600624665150574,2.846773532921424,0.212448171473664,1.6311236010174794,-1.5160359573213282,0.4101496290350958,0
Massadio Haïdara,Brest,DF,-5.119411923972321,-2.6650096630397355,-4.069493090046031,-1.3090211516757644,-6.695570645755783,-0.4701109906872274,0
Nuno Mendes,Paris S,DF,-8.900349161684984,17.382712060448487,1.818510381906888,-1.7184465332307493,-3.3428207818073576,-0.9711828479088848,0
Joshua King,Toulouse,"FW,MF",18.02439058846176,-8.267337547046948,3.6264869768329975,-0.8211140494732913,-1.286465327669884,1.042429054693314,0
Lee Kang-in,Paris S,"FW,MF",6.108907615181422,22.32757019822131,2.8646640830951093,4.215634159419448,3.18443746378318,1.4366374134368562,0
Gabriel Osho,Auxerre,DF,-9.978345267614417,-9.104843674717944,4.122384476712754,5.42038678725153,2.6445482330931043,-1.0336394753919949,0
Esteban Lepaul,Angers,FW,17.386136837195973,-10.611201502579696,-0.2121853536913696,1.1217209980291003,-0.1230655310594371,-0.7907195143899876,0
Oumar Diakité,Reims,FW,11.614986950442512,-8.256196137225402,3.0217536373888234,0.814990098225179,-0.5186696732859062,-0.2306918539512434,0
Mohamed Ali Cho,Nice,"FW,MF",15.23765201552465,2.8821604790837174,0.2709126205237381,4.461595736319215,0.3617782879910348,-5.705429503195438,0
Quentin Merlin,Marseille,DF,-1.5944258268773754,12.07389081894926,0.3244069689495805,2.3512533328606287,-4.371315535374723,2.837281753709559,0
Malick Fofana,Lyon,FW,14.24525775881193,8.229631890000766,3.978532721063645,1.1406227449343724,-7.523738640626853,-4.754003787731869,0
Neil El Aynaoui,Lens,MF,-0.0951455388948139,3.881027320042457,-3.569007139874973,1.1989158197246617,6.606428252043901,2.322124396020988,0
Duje Ćaleta-Car,Lyon,DF,-15.08601958890912,-6.691180699464501,4.305717059118944,5.393598541401479,1.8878799747376107,1.5115957014804045,0
Mathias Pereira Lage,Brest,"FW,MF",12.17727837137426,2.7258933147757998,-8.42734618370272,-0.9538716658665652,6.191689903272043,7.261511343738488,2
Valentin Rongier,Marseille,"MF,DF",-8.785709033188922,6.392310332632982,7.388721086211573,-8.423380863816142,1.071784929002254,-0.5731124311603846,0
Jordan Veretout,Lyon,MF,-4.668938337860556,1.7361356715291083,3.552899713650838,0.1061033287715859,1.7496499424164824,1.6543483879986431,0
Pierre Lees-Melou,Brest,MF,-6.345280464701513,6.724780810783963,0.7489211757298999,-6.458294267391373,7.025783602207521,4.697362461426688,0
Yassin Belkhdim,Angers,MF,-1.2399285290888875,-6.986078477137886,-3.7703168370877065,-6.867990312094713,3.026953249627676,-0.6342617092981324,0
Frank Magri,Toulouse,"FW,MF",17.198722644829814,-14.036940927675673,1.3435277692228995,-0.8506531724155391,-1.2551115337346004,3.432293024685272,0
Nathan Zeze,Nantes,DF,-14.095208111407434,-6.64199273983731,0.3625537744454721,2.221437666790181,0.6549112559082673,-0.0859056229426333,0
